StartDate,EndDate,Status,IPAddress,Progress,Durationinseconds,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q47,gramitem1,gramitem2,TipiDescriptionTime_FirstClick,TipiDescriptionTime_LastClick,TipiDescriptionTime_PageSubmit,TipiDescriptionTime_ClickCount,Tipi1,Tipi2,Tipi3,Tipi4,Tipi5,Tipi6,Tipi7,TIpi8,Tipi9,Tipi10,TipiResponseTime_FirstClick,TipiResponseTime_LastClick,TipiResponseTime_PageSubmit,TipiResponseTime_ClickCount,Articles#1,Articles#1Time_FirstClick,Articles#1Time_LastClick,Articles#1Time_PageSubmit,Articles#1Time_ClickCount,Articles#2,Articles#2Time_FirstClick,Articles#2Time_LastClick,Articles#2Time_PageSubmit,Articles#2Time_ClickCount,Articles#3,Articles#3Time_FirstClick,Articles#3Time_LastClick,Articles#3Time_PageSubmit,Articles#3Time_ClickCount,Articles#4,Articles#4Time_FirstClick,Articles#4Time_LastClick,Articles#4Time_PageSubmit,Articles#4Time_ClickCount,Articles#5,Articles#5Time_FirstClick,Articles#5Time_LastClick,Articles#5Time_PageSubmit,Articles#5Time_ClickCount,Articles#6,Articles#6Time_FirstClick,Articles#6Time_LastClick,Articles#6Time_PageSubmit,Articles#6Time_ClickCount,Articles#7,Articles#7Time_FirstClick,Articles#7Time_LastClick,Articles#7Time_PageSubmit,Articles#7Time_ClickCount,Articles#8,Articles#8Time_FirstClick,Articles#8Time_LastClick,Articles#8Time_PageSubmit,Articles#8Time_ClickCount,Articles#9,Articles#9Time_FirstClick,Articles#9Time_LastClick,Articles#9Time_PageSubmit,Articles#9Time_ClickCount,Articles#10,Articles#10Time_FirstClick,Articles#10Time_LastClick,Articles#10Time_PageSubmit,Articles#10Time_ClickCount,Age,Gender,ZDurationinseconds,rTIPI6,rTIPI2,rTIPI8,rTIPI4,Extrav,Agree,Consc,Open,Neur,PosSelection,NegSelection,NeuSelection,CompSelection,filter_$,xxduco
1/19/2023 14:00:10,1/19/2023 14:02:44,0,24.17.142.26,100,153,1,1/19/2023 14:02:45,R_2y3pJp52upJVp5J, , , , ,47.6462,-117.2657,anonymous,EN,1,A1B6B8EG4EJ3MO,4,5,3.528,3.528,4.18,1,2,2,6,1,5,6,6,2,7,3,2.032,15.42,16.432,10,4,17.146,17.146,17.951,1,3,6.116,6.116,7.066,1,3,14.389,14.389,15.383,1,4,5.96,7.178,7.559,2,4,4.234,4.234,4.966,1,1,2.355,2.355,3.526,1,3,2.953,2.953,3.744,1,3,4.029,4.029,5.107,1,4,3.201,3.201,4.039,1,3,8.687,8.687,9.468,1,30,1,-.458335566999581,2,6,6,7,2,6,6,7,7,1,0,4,5,1,765
1/19/2023 12:11:07,1/19/2023 12:13:43,0,208.202.255.3,100,155,1,1/19/2023 12:13:43,R_1K3wlHD0J2ko7Bp, , , , ,40.7364,-73.8695,anonymous,EN,.899999976158142,A21Z3RY57VV21F,4,5,0,0,2.226,0,5,4,7,5,3,6,3,2,5,3,2.128,26.476,27.984,13,2,3.748,3.748,5.769,1,4,4.269,4.269,5.577,1,2,1.75,6.291,7.557,2,4,2.07,2.07,3.085,1,4,2.569,2.569,4.285,1,1,2.771,2.771,4.588,1,1,2.482,2.482,4.171,1,4,2.015,2.015,3.494,1,3,2.373,2.373,3.62,1,1,3.027,3.027,4.393,1,25,1,-.454185111333822,2,4,6,3,3.5,3.5,6.5,4,4,3,2,4,1,1,155
1/19/2023 12:20:37,1/19/2023 12:23:13,0,98.22.226.25,100,155,1,1/19/2023 12:23:13,R_sNW3RqxNZs1Obvj, , , , ,40.2659,-75.7346,anonymous,EN,1,A274V7TN4K4ICV,4,5,0,0,1.2,0,4,5,4,5,4,5,5,4,6,5,1.337,70.215,72.089,14,2,.955,.955,3.687,1,2,.851,2.463,2.966,2,4,1.572,2.314,3.7,2,2,.7,.7,1.554,1,1,.426,.426,1.489,1,4,1.081,1.081,2.631,1,3,.37,.37,1.449,1,2,.4,.4,1.531,1,2,.856,.856,1.749,1,1,3.879,3.879,4.601,1,26,2,-.454185111333822,3,3,4,3,3.5,4,4,4.5,4.5,2,5,2,1,1,155
1/19/2023 13:14:10,1/19/2023 13:16:46,0,162.243.173.75,100,155,1,1/19/2023 13:16:46,R_1Qi9NaUT2vtPLVA, , , , ,40.793,-74.0247,anonymous,EN,1,AVNFJGLMB212S,4,5,0,0,1.822,0,7,1,6,1,7,2,7,1,6,1,1.89,27.024,29.852,10,4,1.975,1.975,3.057,1,2,1.08,1.08,3.111,1,3,1.445,4.256,5.45,2,1,1.939,3.478,4.931,2,2,2.223,2.223,19.682,1,4,5.167,5.167,6.418,1,3,1.37,1.37,2.588,1,2,1.739,1.739,2.777,1,3,1.634,4.691,6.129,2,3,2.676,3.377,4.173,2,25,2,-.454185111333822,6,7,7,7,6.5,7,6.5,6.5,6.5,1,3,2,4,1,620
1/19/2023 12:32:47,1/19/2023 12:35:28,0,202.182.70.94,100,160,1,1/19/2023 12:35:28,R_1l0J7Cd3SZHaS2a, , , , ,40.7123,-74.0068,anonymous,EN,.699999988079071,A1ALRR1J25RBYX,4,5,0,0,2.307,0,5,5,5,7,5,6,7,7,6,6,1.868,23.101,24.701,10,3,3.67,3.67,4.549,1,1,5.063,5.063,6.229,1,1,2.299,2.299,3.236,1,3,1.414,1.414,2.185,1,4,1.163,1.163,1.999,1,2,.933,.933,2.399,1,4,1.097,1.097,1.969,1,3,1.179,1.179,1.884,1,3,.832,3.412,4.294,3,4,1.524,1.524,2.343,1,24,2,-.443808972169425,2,3,1,1,3.5,5,3,3.5,3.5,2,1,3,4,1,640
1/19/2023 12:21:00,1/19/2023 12:23:47,0,66.25.40.80,100,167,1,1/19/2023 12:23:47,R_ehNlSD8i1yV1089, , , , ,32.9887,-95.94,anonymous,EN,.899999976158142,A3I40B0FATY8VH,4,5,0,0,2.234,0,6,1,6,1,6,1,7,1,7,4,20.762,20.762,21.428,1,2,9.356,10.574,10.896,2,3,11.013,11.013,11.978,1,2,8.829,8.829,10.026,1,3,6.437,6.437,7.207,1,4,6.987,6.987,8.36,1,2,9.237,9.237,9.979,1,3,7.575,7.575,8.412,1,3,9.062,9.062,9.677,1,4,5.081,5.081,6.057,1,4,6.855,6.855,8.161,1,29,1,-.42928237733927,7,7,7,7,6.5,7,6.5,7,7,0,3,3,4,1,668
1/19/2023 13:06:15,1/19/2023 13:09:04,0,72.199.156.153,100,169,1,1/19/2023 13:09:05,R_2CTW67YQsBCzFQW, , , , ,33.0187,-117.2798,anonymous,EN,1,A2CWJRAEFZ44HU,4,5,0,0,7.197,0,1,3,7,2,5,7,6,1,6,6,0,0,18.453,0,3,11.246,11.246,13.703,1,3,9.092,9.092,9.969,1,1,6.305,6.305,7.934,1,4,5.674,5.674,6.547,1,2,4.631,7.216,8.744,2,3,6.745,6.745,8.108,1,2,7.222,7.222,7.835,1,2,6.25,6.25,7.333,1,1,5.202,5.202,6.2,1,3,7.544,7.544,8.413,1,38,1,-.425131921673511,1,5,7,6,1,5.5,7,6,6,2,3,1,4,1,676
1/19/2023 12:06:24,1/19/2023 12:09:14,0,75.173.67.152,100,170,1,1/19/2023 12:09:15,R_2dGFh14fJCqi8aM, , , , ,30.6497,-92.4205,anonymous,EN,1,A2INXY39KBM92F,4,5,0,0,4.175,0,2,3,7,4,7,5,6,6,6,4,2.089,17.621,18.101,10,2,12.366,12.366,12.84,1,3,2.471,2.471,4.827,1,2,25.614,31.052,32.034,7,1,7.148,7.544,7.833,2,3,4.619,4.619,8.369,1,4,2.984,2.984,5.727,1,4,9.169,9.169,9.632,1,3,1.787,1.787,4.967,1,1,4.444,8.658,9.016,6,2,5.746,5.746,6.189,1,34,1,-.423056693840632,3,5,2,4,2.5,5.5,4.5,5,5,2,3,2,3,1,510
1/19/2023 12:05:32,1/19/2023 12:08:25,0,104.129.202.95,100,172,1,1/19/2023 12:08:26,R_1dcbrOsJxe23RvY, , , , ,37.6403,-122.0667,anonymous,EN,1,A3T5UAYFKJBVTA,4,5,0,0,3.898,0,2,2,7,6,5,6,7,1,4,2,3.053,19.963,21.245,11,4,5.983,5.983,7.331,1,2,4.365,4.365,5.14,1,2,.812,5.415,6.193,3,3,3.847,3.847,4.944,1,3,2.192,2.192,4.175,1,1,6.845,9.445,10.59,2,4,3.075,3.075,3.987,1,4,8.986,8.986,10.84,1,1,13.5,13.5,14.86,1,3,13.102,13.538,14.648,2,24,2,-.418906238174873,2,6,7,2,2,6.5,7,3,3,2,2,3,3,1,516
1/19/2023 12:30:49,1/19/2023 12:33:43,0,121.91.230.176,100,173,1,1/19/2023 12:33:44,R_3qWJMFwaA6IqUoS, , , , ,39.0064,-77.4199,anonymous,EN,.800000011920929,AGGXZGEFBI88B,4,5,0,0,1.526,0,6,6,7,5,6,7,5,6,7,5,1.56,15.712,17.518,10,4,2.841,2.841,3.808,1,4,2.464,2.971,3.776,2,2,.941,.941,1.764,1,1,.584,.584,1.36,1,4,.646,.646,1.412,1,3,.853,.853,1.67,1,4,.731,.731,1.495,1,2,.528,.528,1.255,1,3,.792,.792,1.576,1,4,.734,.734,1.414,1,23,1,-.416831010341994,1,2,2,3,3.5,3.5,4.5,5,5,1,2,5,2,1,346
1/19/2023 12:13:17,1/19/2023 12:16:13,0,207.228.61.222,100,175,1,1/19/2023 12:16:13,R_1kHYPPLH8tretOb, , , , ,39.8307,-77.2177,anonymous,EN,.899999976158142,A2G95587OYD83D,4,5,0,0,17.633,0,4,3,5,4,5,7,2,4,3,6,4.605,89.834,91.661,10,1,10.683,10.683,11.651,1,1,1.355,1.355,2.003,1,2,1.281,2.601,3.615,2,2,1.224,1.224,2.047,1,3,3.055,3.055,3.864,1,1,1.663,1.663,2.485,1,4,1.201,1.201,2.08,1,4,1.649,2.921,4.136,2,1,1.1,1.1,1.962,1,3,.983,.983,1.947,1,25,1,-.412680554676235,1,5,4,4,2.5,3.5,4.5,3.5,3.5,4,2,2,2,1,350
1/19/2023 12:23:58,1/19/2023 12:26:55,0,216.39.37.48,100,176,1,1/19/2023 12:26:56,R_22CTdLfu9vMdGdL, , , , ,40.7597,-73.981,anonymous,EN,.899999976158142,A2KDZLWD8RAHDM,4,5,0,0,1.73,0,6,5,5,4,5,5,4,3,5,4,1.738,18.326,19.895,10,3,6.306,6.306,6.956,1,1,31.591,31.591,32.458,1,2,1.932,1.932,3.127,1,2,4.725,4.725,5.409,1,3,.946,.946,1.556,1,2,1.043,1.043,2.468,1,3,1.275,1.275,2.086,1,3,5.567,5.567,6.296,1,3,.87,.87,1.776,1,1,32.703,32.703,33.454,1,53,1,-.410605326843356,3,3,5,4,4.5,3.5,5,4.5,4.5,2,3,0,5,1,880
1/19/2023 13:22:15,1/19/2023 13:25:13,0,208.194.221.102,100,178,1,1/19/2023 13:25:14,R_7We4ATdlmxlT249, , , , ,39.587,-75.6112,anonymous,EN,.899999976158142,AN952XNJ921J5,4,5,0,0,2.221,0,6,6,6,6,5,5,6,5,6,6,6.258,32.2,34.301,11,1,4.625,10.158,11.444,2,1,2.175,5.12,6.249,2,1,1.527,1.527,2.797,1,1,1.413,3.135,4.516,2,3,1.183,1.183,2.389,1,1,3.557,6.853,8.453,4,4,2.054,4.533,6.186,2,1,2.671,2.671,4.156,1,3,3.357,3.357,7.963,1,4,2.695,2.695,4.621,1,33,1,-.406454871177597,3,2,3,2,4.5,4,4.5,4,4,6,0,2,2,1,356
1/19/2023 12:21:22,1/19/2023 12:24:24,0,208.194.204.128,100,182,1,1/19/2023 12:24:25,R_32KgVhJK83CDfld, , , , ,37.751,-97.822,anonymous,EN,1,A1G75OL3VL0RPJ,4,5,0,0,2.49,0,6,6,6,4,4,6,6,7,6,7,3.826,60.15,64.02,11,2,3.247,3.247,5.276,1,4,2.142,2.142,4.577,1,4,1.632,1.632,3.324,1,1,2.111,2.111,3.683,1,3,1.943,1.943,3.688,1,4,1.683,1.683,3.793,1,4,2.199,2.199,4.15,1,2,1.666,1.666,3.84,1,1,1.857,1.857,4.324,1,3,1.839,1.839,3.608,1,42,2,-.39815395984608,2,2,1,4,4,4,3.5,5,5,2,2,4,2,1,364
1/19/2023 12:42:22,1/19/2023 12:45:25,0,63.160.189.32,100,182,1,1/19/2023 12:45:26,R_xFN91itVe1rhrgJ, , , , ,34.0014,-84.0144,anonymous,EN,.800000011920929,A1D8ZZ4PRZ5USU,4,5,0,0,31.501,0,5,6,4,4,6,7,4,4,6,6,3.13,29.049,31.142,14,1,7.06,9.293,11.448,2,1,13.06,13.06,14.26,1,1,3.266,3.266,4.841,1,1,6.4,6.4,7.751,1,4,3.329,4.817,6.855,2,1,2.287,2.287,4.278,1,1,2.493,2.493,3.98,1,1,3.603,3.603,4.897,1,3,3.298,3.298,4.482,1,4,1.721,1.721,3.295,1,25,1,-.39815395984608,1,2,4,4,3,3,4,5,5,7,0,2,1,1,182
1/19/2023 15:49:49,1/19/2023 15:52:53,0,207.228.1.35,100,183,1,1/19/2023 15:52:54,R_10qNqQL2zKWmq0x, , , , ,41.9704,-87.7036,anonymous,EN,1,A2SN7OSL4H7ZT1,4,5,0,0,1.664,0,1,1,3,2,2,1,1,2,6,3,3.675,36.974,54.264,13,3,1.289,2.232,2.583,2,3,.566,.566,1.412,1,2,.63,.63,1.87,1,1,.411,1.955,3.179,2,2,1.526,1.526,2.711,1,4,1.262,5.04,6.141,3,3,1.279,1.279,2.229,1,4,1.261,1.261,2.053,1,3,1.005,1.005,2.588,1,4,.882,.882,2.219,1,25,1,-.3960787320132,7,7,6,6,4,4,4.5,6,6,1,2,3,4,1,732
1/19/2023 15:08:24,1/19/2023 15:11:28,0,98.216.194.248,100,184,1,1/19/2023 15:11:29,R_24OCSOsJIFXwT89, , , , ,43.0584,-71.4578,anonymous,EN,1,A3MNL6RIME0845,4,5,3.481,3.481,3.955,1,3,4,7,2,6,3,6,3,6,3,1.377,26.569,27.413,22,2,1.758,14.509,15.928,3,3,1.001,1.001,8.927,1,1,1.194,16.031,17.352,2,3,1.626,1.626,8.619,1,2,.855,8.064,8.689,2,2,.775,9.627,10.159,5,2,.552,.552,4.999,1,4,.483,.483,5.511,1,4,.607,3.34,4.349,4,2,1.071,5.523,8.418,2,36,1,-.394003504180321,5,4,5,6,4,5,6,6,6,1,5,2,2,1,368
1/19/2023 12:07:27,1/19/2023 12:10:33,0,208.202.242.142,100,185,1,1/19/2023 12:10:33,R_3384K9Pwa8tNUV3, , , , ,40.4551,-74.4871,anonymous,EN,1,A2LX1ULYTSFB36,4,5,0,0,10.215,0,5,3,6,4,6,6,5,3,5,4,2.595,25.569,27.749,12,4,13.898,13.898,16.165,1,1,4.409,6.391,7.514,2,2,2.782,2.782,4.381,1,4,1.936,1.936,2.917,1,4,1.419,1.419,3.028,1,1,1.588,1.588,2.876,1,2,2.13,2.13,3.257,1,3,1.721,1.721,2.869,1,3,2.024,2.024,3.466,1,2,1.775,1.775,2.823,1,25,1,-.391928276347442,2,5,5,4,3.5,5,5.5,4.5,4.5,2,3,3,2,1,370
1/19/2023 12:46:04,1/19/2023 12:49:09,0,71.29.81.161,100,185,1,1/19/2023 12:49:10,R_pF1C3lKBECd1j6V, , , , ,34.9251,-80.7278,anonymous,EN,.800000011920929,A1F9KLZGHE9DTA,4,5,0,0,4.091,0,5,3,6,3,6,2,5,2,5,1,1.581,17.064,18.694,10,2,19.601,20.387,21.946,2,4,11.081,11.081,15.565,1,1,5.858,6.919,7.997,2,3,9.127,9.127,9.985,1,2,12.609,13.469,15.038,2,2,3.618,3.618,6.624,1,2,4.944,4.944,6.113,1,3,5.335,5.335,6.34,1,2,5.947,5.947,8.194,1,2,5.044,5.044,5.871,1,47,1,-.391928276347442,6,5,6,5,5.5,5,6,5,5,1,6,1,2,1,370
1/19/2023 13:51:28,1/19/2023 13:54:35,0,24.1.2.110,100,186,1,1/19/2023 13:54:36,R_2y7WE4qF37l7EvW, , , , ,41.9704,-87.7036,anonymous,EN,1,A386WXOXXDP5N9,4,5,0,0,1.533,0,4,3,6,2,5,7,5,2,5,3,2.968,20.863,21.879,11,4,10.185,12.16,15.89,2,3,7.274,7.274,8.457,1,2,9.007,9.007,10.298,1,3,2.661,2.661,5.123,1,2,4.049,4.049,8.401,1,1,6.088,6.088,7.125,1,3,4,4,5.632,1,1,6.525,6.525,8.661,1,1,1.502,1.502,4.673,1,3,7.46,7.46,8.516,1,35,1,-.389853048514562,1,5,6,6,2.5,5,6,5.5,5.5,3,2,1,4,1,744
1/19/2023 13:15:22,1/19/2023 13:18:31,0,208.195.168.120,100,188,1,1/19/2023 13:18:32,R_0J60wUSlZ92hpVn, , , , ,37.751,-97.822,anonymous,EN,.899999976158142,A2667CDPX0RM5Z,4,5,0,0,19.689,0,6,5,3,3,5,6,6,2,5,4,15.738,48.431,50.151,10,4,10.012,10.012,10.794,1,1,3.774,3.774,4.743,1,1,2.503,2.503,3.394,1,2,3.638,3.638,4.302,1,3,3.528,3.528,4.275,1,1,2.037,2.037,2.799,1,3,3.684,3.684,4.387,1,1,2.504,2.504,3.56,1,3,3.077,3.077,4.182,1,2,2.321,2.321,3.392,1,29,1,-.385702592848804,2,3,6,5,4,4.5,4.5,5,5,4,2,1,3,1,564
1/19/2023 12:50:34,1/19/2023 12:53:43,0,144.202.65.225,100,189,1,1/19/2023 12:53:44,R_3kvTfUGb3zkUoSO, , , , ,32.7889,-96.8021,anonymous,EN,.800000011920929,A292Y5MEB8FNS4,4,5,0,0,8.904,0,5,4,6,3,3,5,5,3,5,3,4.839,52.01,54.096,13,2,6.228,22.475,28.642,2,3,2.928,4.71,5.724,3,1,4.495,7.968,9.033,3,1,3.123,3.123,4.221,1,3,4.332,4.332,5.386,1,1,3.485,3.485,4.708,1,3,2.642,2.642,4.243,1,2,3.471,3.471,4.301,1,1,.996,.996,1.964,1,3,1.059,1.059,2.235,1,45,2,-.383627365015924,3,4,5,5,4,4.5,5.5,5,5,4,2,0,4,1,756
1/19/2023 12:22:58,1/19/2023 12:26:08,0,207.228.51.220,100,190,1,1/19/2023 12:26:09,R_27IMOn1xP0xvaJA, , , , ,40.7428,-73.9712,anonymous,EN,.899999976158142,ARXECK1BNV3W6,4,5,0,0,1.9,0,5,5,6,6,5,5,5,6,4,6,6.053,19.933,20.9,10,2,1.528,1.528,2.895,1,3,1.384,1.384,2.218,1,4,.802,.802,2.082,1,4,.402,.402,1.329,1,2,.432,.432,1.545,1,1,.366,.366,1.472,1,1,.375,1.905,2.75,3,4,.176,.176,1.514,1,4,10.604,10.604,11.818,1,1,.997,.997,1.878,1,30,1,-.381552137183045,3,3,2,2,4,4,4,3,3,3,2,4,1,1,190
1/19/2023 12:30:47,1/19/2023 12:33:59,0,159.223.188.187,100,191,1,1/19/2023 12:34:00,R_2dj4EasncjC3dYA, , , , ,40.793,-74.0247,anonymous,EN,1,A23ODNDF9S5XM4,4,5,0,0,4.349,0,7,2,7,2,7,1,7,1,6,1,2.812,23.629,25.356,11,4,1.686,11.844,13.054,2,2,4.383,4.383,5.331,1,1,1.281,1.281,2.754,1,4,1.435,1.435,2.741,1,3,3.666,3.666,5.03,1,4,2.132,2.132,3.457,1,3,1.436,1.436,2.497,1,4,1.302,1.302,2.901,1,1,3.344,3.344,4.37,1,3,4.369,4.369,5.742,1,25,1,-.379476909350166,7,6,7,6,7,6.5,7,6,6,2,1,4,3,1,573
1/19/2023 12:05:30,1/19/2023 12:08:43,0,208.195.164.181,100,192,1,1/19/2023 12:08:43,R_2fI4qNYfLokoCcx, , , , ,38.7913,-77.2806,anonymous,EN,1,A2F1KMCT62PM6A,4,5,0,0,3.489,0,7,7,7,1,5,2,2,3,6,7,4.207,35.641,37.272,10,1,10.702,10.702,12.485,1,3,7.275,8.643,10.7,2,1,2.882,2.882,4.132,1,1,3.159,4.27,4.798,2,3,4.192,4.192,5.096,1,2,2.621,2.621,4.811,1,1,5.809,6.569,7.679,2,3,2.262,2.262,3.318,1,3,2.471,2.471,3.621,1,1,2.201,2.201,3.93,1,30,1,-.377401681517286,6,1,5,7,6.5,1.5,6,6.5,6.5,5,1,0,4,1,768
1/19/2023 12:18:36,1/19/2023 12:21:54,0,24.7.153.137,100,198,1,1/19/2023 12:21:55,R_1ISNGEQv4MDdAQR, , , , ,38.7169,-121.3677,anonymous,EN,1,A1S29GI0FA29Q4,4,5,0,0,5.649,0,1,6,2,7,5,5,5,5,1,5,2.947,34.921,35.275,21,2,18.346,18.346,19.001,1,2,7.929,7.929,10.426,1,2,7.53,8.981,9.566,3,2,13.836,17.663,18.704,2,4,2.538,2.538,6.959,1,3,1.996,1.996,7.056,1,2,7.661,7.661,8.862,1,3,3.672,4.982,5.523,2,4,2.634,2.634,6.9,1,2,4.662,4.662,7.862,1,24,2,-.36495031452001,3,2,3,1,2,3.5,2.5,1,1,0,6,2,2,1,396
1/19/2023 12:17:24,1/19/2023 12:20:43,0,68.99.209.104,100,198,1,1/19/2023 12:20:44,R_ukY6OYATrEIxzB7, , , , ,32.213,-110.8279,anonymous,EN,1,A12J4IRF5Z06BT,4,5,24.042,24.042,36.84,1,6,1,7,1,7,1,7,1,7,1,2.223,18.022,19.059,10,3,16.627,16.627,17.724,1,3,6.452,6.452,7.375,1,3,7,7,8.43,1,2,5.699,9.51,10.89,2,1,4.313,4.313,5.34,1,1,8.55,8.55,9.509,1,1,2.033,2.033,5.838,1,2,4.54,4.54,5.551,1,2,5.836,5.836,6.802,1,3,5.544,5.544,6.216,1,39,1,-.36495031452001,7,7,7,7,6.5,7,7,7,7,3,3,0,4,1,792
1/19/2023 13:25:46,1/19/2023 13:29:06,0,104.171.171.69,100,200,1,1/19/2023 13:29:07,R_3yNjz4te46uKPct, , , , ,39.0469,-77.4903,anonymous,EN,.699999988079071,A2P5ZLIYPQ6MFG,4,5,1.991,1.991,2.838,1,6,5,4,6,5,4,5,6,7,5,1.237,15.836,16.202,11,3,1.458,2.459,2.773,2,4,.554,.554,1.518,1,3,.564,.564,1.638,1,1,15.994,15.994,16.843,1,4,.568,.568,2.091,1,2,.535,.535,1.604,1,3,.954,.954,1.824,1,1,.545,.545,1.548,1,2,.883,.883,2.113,1,2,1.269,1.269,2.48,1,37,1,-.360799858854252,4,3,2,2,5,4,3,4.5,4.5,2,3,2,3,1,600
1/19/2023 13:06:45,1/19/2023 13:10:06,0,71.121.214.123,100,200,1,1/19/2023 13:10:06,R_QmPMI9xVGg4WdIR, , , , ,39.4799,-76.2955,anonymous,EN,1,A2J1ANUL0BYKUK,4,5,0,0,2.819,0,6,1,6,1,7,5,7,1,7,4,16.67,38.592,39.69,20,2,8.624,8.624,9.36,1,3,9.897,9.897,10.866,1,2,5.916,5.916,6.82,1,3,3.547,3.547,4.467,1,2,5.412,5.412,6.186,1,2,5.41,5.41,6.261,1,4,14.95,14.95,15.603,1,1,5.687,5.687,6.543,1,4,8.433,8.433,9.22,1,2,7.391,7.391,8.063,1,34,1,-.360799858854252,3,7,7,7,4.5,7,6.5,7,7,1,5,2,2,1,400
1/19/2023 14:21:26,1/19/2023 14:24:50,0,136.175.100.16,100,204,1,1/19/2023 14:24:51,R_u8NL1aVspyIyHK1, , , , ,39.363,-74.4324,anonymous,EN,1,A31C19YK6UETVN,4,5,0,0,1.71,0,2,1,7,3,6,7,6,2,5,1,3.585,27.546,29.481,11,2,5.602,5.602,6.722,1,2,6.147,6.987,7.772,2,2,1.865,1.865,2.877,1,4,4.55,4.55,5.489,1,4,3.192,3.192,4.281,1,1,4.653,6.506,7.659,2,3,2.6,4.06,7.98,2,3,9.237,9.237,11.322,1,4,3.863,3.863,5.26,1,2,3.015,3.015,4.018,1,31,2,-.352498947522734,1,7,6,5,1.5,6.5,6.5,5,5,1,4,3,2,1,408
1/19/2023 14:22:07,1/19/2023 14:25:31,0,165.23.208.96,100,204,1,1/19/2023 14:25:31,R_2aLHFqvmfanB4nE, , , , ,38.9683,-95.2695,anonymous,EN,1,A1U8RH67FLZW87,4,5,0,0,1.825,0,3,4,3,1,3,6,4,4,7,3,3.767,29.905,31.569,11,3,11.787,11.787,14.089,1,1,9.156,9.156,10.172,1,2,14.38,14.38,15.243,1,3,6.164,6.164,6.972,1,4,10.27,10.27,11.08,1,2,3.754,3.754,4.74,1,3,7.867,7.867,8.941,1,3,5.14,5.14,6.884,1,2,9.352,9.352,10.475,1,2,4.345,4.345,5.271,1,45,1,-.352498947522734,2,4,4,7,2.5,4,3.5,7,7,1,4,1,4,1,816
1/19/2023 13:11:27,1/19/2023 13:14:55,0,208.194.199.11,100,207,1,1/19/2023 13:14:55,R_esxIM1gIy1eKCS5, , , , ,37.751,-97.822,anonymous,EN,1,A2BCRXRB2XOGT2,4,5,0,0,2.372,0,6,6,6,6,6,5,5,7,6,6,2.353,19.384,20.96,10,4,1.079,1.079,3.774,1,2,.901,.901,1.661,1,4,1.013,1.013,1.629,1,2,.402,.402,1.218,1,3,.752,.752,1.863,1,3,.772,.772,1.475,1,3,.466,.466,1.209,1,1,.596,.596,1.273,1,2,.61,.61,1.624,1,2,.66,.66,1.276,1,34,1,-.346273264024096,3,2,1,2,4.5,3.5,3.5,4,4,1,4,2,3,1,621
1/19/2023 12:12:10,1/19/2023 12:15:37,0,23.135.40.229,100,207,1,1/19/2023 12:15:37,R_2P5ouwszFKHH6Qe, , , , ,28.5531,-81.7597,anonymous,EN,.899999976158142,A1F3AUKKTYKL3,4,5,0,0,3.189,0,7,5,7,3,4,6,5,3,5,4,1.387,20.984,22.479,11,1,1.716,1.716,3.075,1,4,1.029,1.029,2.01,1,3,1.142,1.142,1.998,1,4,.731,.731,2.151,1,2,1.15,1.15,2.116,1,3,.937,2.088,3.323,2,4,1.169,1.169,2.12,1,4,1.302,1.302,2.396,1,3,3.359,3.359,4.234,1,2,1.298,1.298,2.16,1,49,1,-.346273264024096,2,3,5,5,4.5,4,6,5,5,1,2,4,3,1,621
1/19/2023 12:57:56,1/19/2023 13:01:23,0,208.195.174.129,100,207,1,1/19/2023 13:01:23,R_1OOUcEWe6Dch14W, , , , ,37.751,-97.822,anonymous,EN,1,A2XSFYRQWIR5Z7,4,5,0,0,3.935,0,7,7,7,3,3,1,2,2,5,3,3.916,28.479,30.348,11,4,3.583,3.583,5.328,1,4,31.874,32.686,33.046,2,1,1.016,1.016,2.238,1,3,1.147,2.295,2.651,2,4,1.219,1.219,2.244,1,1,1.283,1.283,3.29,1,4,1.464,1.464,3.001,1,1,1.111,1.111,2.177,1,3,1.212,1.212,2.46,1,4,1.015,1.015,2.301,1,30,1,-.346273264024096,7,1,6,5,7,1.5,6.5,5,5,3,0,5,2,1,414
1/19/2023 12:19:32,1/19/2023 12:23:01,0,208.194.195.67,100,209,1,1/19/2023 12:23:01,R_3Mytkz0IFcYrXA4, , , , ,40.6801,-73.9847,anonymous,EN,.899999976158142,AABZGLZ5QWCG0,4,5,0,0,4.822,0,5,2,6,2,3,4,6,2,6,2,3.061,30.076,30.989,10,4,6.321,6.321,7.681,1,1,5.85,5.85,6.746,1,4,11.747,12.754,13.371,2,1,5.382,5.382,6.891,1,3,7.419,8.395,9.067,2,4,7.248,7.248,8.457,1,3,5.354,5.354,6.063,1,1,1.671,4.495,5.82,3,1,3.876,3.876,8.201,1,3,5.998,5.998,6.853,1,42,2,-.342122808358338,4,6,6,6,4.5,6,6,6,6,4,0,3,3,1,627
